緯度,経度,color,color2
36.72793205,137.2252383,4,3
36.67801038,137.233435,0,3
36.66494824,137.2173188,0,3
36.71229496,137.2498084,0,3
36.67458133,137.2588363,3,3
36.69584157,137.2099702,4,3
36.69449061,137.215888,4,3
36.69893831,137.2161605,4,3
36.68882239,137.2510127,2,3
36.70281537,137.2278665,0,3
36.67925574,137.2090154,4,3
36.67730845,137.2639268,2,3
36.67169088,137.2213687,4,3
36.66421877,137.2403827,2,3
36.69894628,137.2161111,4,3
36.67965203,137.211072,4,3
36.69945098,137.215121,4,3
36.67308053,137.2454299,0,3
36.65589937,137.2098144,4,3
36.67359727,137.2641672,3,3
36.66038863,137.2176798,1,3
36.66678028,137.2070936,4,3
36.69113137,137.2071692,2,3
36.64828341,137.27928,2,3
36.6879748,137.2146952,2,3
36.6895842,137.232108,0,3
36.68940051,137.2469734,2,3
36.65592314,137.2100314,0,3
36.65373693,137.2293243,2,3
36.66414467,137.2202947,0,3
36.6668871,137.2001466,4,3
36.67836858,137.2288761,4,3
36.68008129,137.2272263,1,3
36.69083131,137.2518057,0,3
36.66568937,137.2015463,3,3
36.69460173,137.2341748,1,3
36.65455898,137.2219515,2,3
36.67942254,137.2039905,4,3
36.70826504,137.2219296,2,3
36.66598387,137.2079926,1,3
36.6608087,137.2381529,2,3
36.65727645,137.237473,2,3
36.66712867,137.2014559,4,3
36.71184484,137.2496125,4,3
36.73022843,137.2206209,4,3
36.70493065,137.2093661,3,3
36.69725953,137.2115829,0,3
36.67220202,137.2803462,2,3
36.70927234,137.2467226,2,3
36.68623811,137.2514635,4,3
36.69121091,137.2106152,2,3
36.65051477,137.2082585,1,3
36.64389257,137.2096562,0,3
36.68399193,137.2118874,4,3
36.64367083,137.265748,2,3
36.64305066,137.2358652,4,3
36.69907085,137.2130288,4,3
36.67943995,137.2021119,4,3
36.66310101,137.2257975,0,3
36.7031596,137.2201475,2,3
36.69595191,137.243569,0,3
36.65850362,137.2098916,0,3
36.71956741,137.2212898,2,3
36.65247798,137.2138366,2,3
36.68958083,137.2211801,4,3
36.68714533,137.2398275,0,3
36.65114491,137.2332253,0,3
36.68610586,137.2190178,3,3
36.67834487,137.2294918,4,3
36.68524473,137.2023014,4,3
36.6821914,137.2409806,2,3
36.66551795,137.2015677,3,3
36.66743827,137.2191589,4,3
36.69244788,137.2073242,2,3
36.68466388,137.2715856,4,3
36.6892549,137.247929,2,3
36.67884323,137.2147183,0,3
36.67914492,137.2102738,4,3
36.66983277,137.2220773,4,3
36.70015168,137.2064314,4,3
36.68607226,137.2124978,3,3
36.71619623,137.257016,0,3
36.71963034,137.2241164,0,3
36.65699451,137.2344397,2,3
36.66948322,137.2370006,4,3
36.72153066,137.2495229,4,3
36.66218548,137.209932,4,3
36.667343,137.2178072,4,3
36.67996195,137.2411915,0,3
36.64473284,137.209465,4,3
36.68888711,137.2189242,4,3
36.66682785,137.2018352,4,3
36.6806543,137.2304577,1,3
36.69360839,137.2210861,4,3
36.69785886,137.2566218,4,3
36.69174013,137.2127232,4,3
36.69122658,137.210588,2,3
36.6934813,137.2006544,4,3
36.70301752,137.2637734,3,3
36.69274247,137.2035707,0,3
36.67470265,137.2180889,3,3
36.66184336,137.235381,1,3
36.68103795,137.2640524,2,3
36.66880637,137.2142527,2,3
36.70572621,137.2295632,4,3
36.67718747,137.2072866,3,3
36.69195947,137.2186572,4,3
36.68237951,137.2163004,0,3
36.69273439,137.2039654,3,3
36.69127341,137.2158578,4,3
36.69619089,137.2445874,0,3
36.67559717,137.2017338,4,3
36.67597457,137.21923,4,3
36.67027247,137.2403942,1,3
36.72130774,137.2503726,0,3
36.69568207,137.2365023,4,3
36.70407023,137.2169746,2,3
36.66528599,137.2219851,1,3
36.66450933,137.2625434,2,3
36.66669924,137.2290664,1,3
36.6674518,137.2197153,4,3
36.69382166,137.2311069,4,3
36.69162855,137.2124613,0,3
36.67824032,137.2293264,4,3
36.67243897,137.2708341,3,3
36.69829649,137.2510452,0,3
36.68664305,137.2407942,2,3
36.67609161,137.201798,4,3
36.69314711,137.2018682,4,3
36.66728081,137.2179921,4,3
36.67824178,137.2369396,3,3
36.70575452,137.2173983,2,3
36.66680087,137.1978465,0,3
36.71863855,137.2237413,0,3
36.69222495,137.207088,4,3
36.69615578,137.2120803,2,3
36.66685168,137.2018845,4,3
36.70418515,137.2656361,0,3
36.69917285,137.2258744,2,3
36.66757256,137.2209862,4,3
36.69583152,137.2394365,4,3
36.65914387,137.2098635,4,3
36.70614995,137.2303356,0,3
36.69760619,137.2624548,2,3
36.69554326,137.2128958,0,3
36.71209341,137.2119224,3,3
36.68246645,137.2602593,1,3
36.69433107,137.2311519,4,3
36.70210959,137.2474227,0,3
36.66617051,137.2099846,4,3
36.70047847,137.2672541,1,3
36.70235285,137.2685815,2,3
36.66573432,137.2244105,0,3
36.65553278,137.2097137,4,3
36.69251024,137.213941,2,3
36.68767507,137.2513562,4,3
36.67178644,137.2213116,4,3
36.71664646,137.2610958,0,3
36.70270689,137.2720992,2,3
36.68608196,137.2217951,4,3
36.66282677,137.2065045,0,3
36.69537331,137.2145147,3,3
36.68675888,137.2438287,0,3
36.66166063,137.2137889,2,3
36.6543472,137.2099351,2,3
36.65345709,137.2529148,2,3
36.68916413,137.2140939,0,3
36.69610704,137.2214137,0,3
36.70127457,137.2372522,3,3
36.69809921,137.2205201,2,3
36.6560196,137.2181153,2,3
36.66939897,137.2465972,2,3
36.68078134,137.2108762,0,3
36.71431052,137.2495629,4,3
36.66693029,137.2003508,4,3
36.66999707,137.2065774,3,3
36.67487376,137.2468354,4,3
36.69639786,137.2500972,4,3
36.69711684,137.2204435,4,3
36.7054288,137.2096924,3,3
36.72063304,137.2313825,2,3
36.6698818,137.2393332,4,3
36.69196012,137.2322128,2,3
36.67576877,137.248406,3,3
36.68347832,137.2513115,4,3
36.68908674,137.2125322,0,3
36.72996788,137.221187,4,3
36.69306565,137.2012742,0,3
36.67833875,137.2265329,4,3
36.68256484,137.2596567,0,3
36.66308072,137.2588293,2,3
36.68660255,137.2272933,4,3
36.68861136,137.2311369,4,3
36.68885566,137.2127683,0,3
36.66304308,137.2187993,1,3
36.72097761,137.2489497,2,3
36.70279326,137.227489,4,3
36.72183588,137.2491289,2,3
36.66815512,137.2017837,0,3
36.69110398,137.2157202,4,3
36.70040415,137.2060883,4,3
36.64669987,137.2719631,2,3
36.68232325,137.246733,3,3
36.7003475,137.2337741,2,3
36.68849943,137.2187041,2,3
36.67926841,137.2042828,4,3
36.67649523,137.2483105,4,3
36.68317201,137.250373,0,3
36.65901334,137.2072004,1,3
36.64099536,137.2093649,4,3
36.67900919,137.2122908,4,3
36.66751798,137.220764,4,3
36.69690767,137.2190863,4,3
36.72370141,137.2523105,1,3
36.7001152,137.2122726,4,3
36.66862337,137.2315299,0,3
36.69924047,137.2158448,4,3
36.65556104,137.2100992,1,3
36.67755828,137.2360185,4,3
36.69454017,137.2147957,2,3
36.72115305,137.2514262,4,3
36.6889589,137.2224033,4,3
36.65565606,137.2324233,1,3
36.68891166,137.2211563,4,3
36.68174706,137.2365413,3,3
36.69177975,137.2130539,4,3
36.70416381,137.2091611,3,3
36.68784948,137.2272093,4,3
36.68866813,137.2519692,2,3
36.67453365,137.212424,0,3
36.66727281,137.2181006,4,3
36.6901367,137.2185976,2,3
36.71668862,137.23337,0,3
36.71943744,137.2658148,1,3
36.7042992,137.2155318,0,3
36.67893145,137.2166529,4,3
36.66768261,137.2225782,4,3
36.65237463,137.2138474,2,3
36.70278336,137.2601774,3,3
36.70990715,137.2221349,2,3
36.70075908,137.2351524,1,3
36.68667476,137.2406955,2,3
36.69253163,137.221329,4,3
36.6515656,137.2140133,2,3
36.69086212,137.2159408,0,3
36.69606238,137.2423701,4,3
36.67472284,137.2466971,4,3
36.677943,137.2320166,0,3
36.69440975,137.2093495,4,3
36.68678546,137.2270652,3,3
36.7063618,137.2386041,3,3
36.69758615,137.220643,0,3
36.69947357,137.2069592,1,3
36.68989785,137.2514734,4,3
36.69246968,137.2211789,4,3
36.68978209,137.2122197,0,3
36.66731524,137.2174877,4,3
36.67817076,137.2315215,4,3
36.68567317,137.2157089,4,3
36.66076906,137.2379753,2,3
36.69315187,137.2159941,0,3
36.67893729,137.2132755,4,3
36.66407008,137.2017301,3,3
36.67322723,137.23198,1,3
36.7056973,137.2294944,4,3
36.64566052,137.2345587,4,3
36.7202789,137.2499508,1,3
36.71233045,137.231943,1,3
36.65686376,137.209855,0,3
36.6888409,137.212468,0,3
36.70160605,137.2074241,0,3
36.67150871,137.2016803,4,3
36.67227828,137.2443082,0,3
36.65929334,137.2565053,2,3
36.6676158,137.2322306,2,3
36.66829977,137.2391204,2,3
36.72059072,137.2633618,3,3
36.69591371,137.2258018,1,3
36.69189259,137.2139002,4,3
36.71640475,137.2604563,3,3
36.66626602,137.2211239,1,3
36.69625705,137.2490977,4,3
36.68220581,137.250958,0,3
36.6463852,137.2341409,4,3
36.72845301,137.2242628,4,3
36.703472,137.2465429,3,3
36.71341999,137.2496221,4,3
36.69730109,137.2558574,0,3
36.7157818,137.2230548,4,3
36.69636475,137.2499793,4,3
36.6669495,137.2317884,0,3
36.67878257,137.2190439,4,3
36.67795942,137.2228802,3,3
36.68905804,137.2514736,4,3
36.69697696,137.2188919,4,3
36.6960347,137.2512723,4,3
36.70222393,137.2178029,1,3
36.66726853,137.2180666,4,3
36.67135559,137.2102235,2,3
36.65305346,137.2097937,4,3
36.6676798,137.2241662,4,3
36.67224656,137.2441996,1,3
36.68866538,137.202637,2,3
36.72263229,137.2458405,4,3
36.6781168,137.2318971,4,3
36.69882301,137.2070185,1,3
36.6542138,137.2141778,0,3
36.66124391,137.2378589,0,3
36.66810874,137.2285405,4,3
36.71242177,137.2660711,1,3
36.721549,137.2674336,2,3
36.69269298,137.2023053,2,3
36.6739564,137.212079,0,3
36.67574564,137.2476152,4,3
36.66691753,137.2102097,4,3
36.66862368,137.2060843,1,3
36.66753756,137.2101708,4,3
36.65654529,137.219836,1,3
36.66599463,137.2095315,0,3
36.7270747,137.2270539,4,3
36.67803586,137.2267193,0,3
36.7218963,137.2487398,0,3
36.66984647,137.2016872,4,3
36.68868032,137.2520832,2,3
36.69501258,137.2343046,0,3
36.67501554,137.2470924,4,3
36.66012135,137.2021926,3,3
36.67568909,137.2491808,3,3
36.65150733,137.2036312,0,3
36.68154385,137.2226875,2,3
36.66313904,137.2094232,4,3
36.71160308,137.2672316,0,3
36.69139696,137.2363974,3,3
36.73028609,137.2205652,4,3
36.72120132,137.2511549,4,3
36.70806377,137.2642039,2,3
36.66852891,137.2323584,4,3
36.68680215,137.2272634,4,3
36.71437142,137.2326551,4,3
36.6838911,137.2500215,2,3
36.69794454,137.2127935,1,3
36.65639997,137.2330546,0,3
36.69369063,137.1995283,4,3
36.68947725,137.2068089,4,3
36.69639672,137.2497227,4,3
36.71566784,137.2491299,3,3
36.6812501,137.2568502,4,3
36.71968483,137.2675633,2,3
36.68840591,137.2270618,4,3
36.71814181,137.2501636,4,3
36.70672553,137.2162119,3,3
36.67779994,137.2319967,1,3
36.64171285,137.2502844,2,3
36.71655321,137.221859,0,3
36.69704697,137.2180714,4,3
36.69541008,137.2513527,4,3
36.6593128,137.2072149,1,3
36.72131907,137.2506355,4,3
36.71822645,137.2617782,3,3
36.70507447,137.2408672,3,3
36.71369233,137.2323851,4,3
36.73174419,137.217568,0,3
36.67854028,137.2253183,4,3
36.67205109,137.221065,4,3
36.68231689,137.2512344,0,3
36.67162542,137.2212391,4,3
36.67007096,137.2403562,4,3
36.72103636,137.2505152,4,3
36.6707436,137.2218538,0,3
36.68420651,137.2514412,4,3
36.68208488,137.2419599,3,3
36.66679584,137.2072623,4,3
36.69026471,137.2158315,4,3
36.69288867,137.2373108,0,3
36.67016879,137.210472,4,3
36.66933799,137.235887,4,3
36.67927792,137.2074137,4,3
36.72685521,137.2248063,4,3
36.67892799,137.2130746,4,3
36.71514317,137.2497636,4,3
36.66697685,137.2006497,4,3
36.67833235,137.227776,4,3
36.68255813,137.1988723,2,3
36.68778204,137.2513199,4,3
36.71562542,137.2539569,0,3
36.69241322,137.2037155,0,3
36.67688144,137.2066013,3,3
36.7219085,137.2487452,0,3
36.693717,137.215893,4,3
36.69469701,137.2260445,4,3
36.67418484,137.246218,4,3
36.64807434,137.2094927,4,3
36.68991391,137.2104781,2,3
36.69856143,137.2671942,0,3
36.66044472,137.2098795,4,3
36.6915729,137.2125007,4,3
36.66505338,137.2098935,4,3
36.70436719,137.2151122,4,3
36.69788902,137.2511132,4,3
36.66347932,137.2161603,1,3
36.6456268,137.2678597,2,3
36.69657409,137.2514615,4,3
36.70918892,137.231418,4,3
36.69751322,137.2108376,2,3
36.66585553,137.2013128,1,3
36.67609196,137.2369541,3,3
36.70044943,137.2066153,3,3
36.64973967,137.2587379,2,3
36.66688509,137.2060435,4,3
36.68673817,137.2409718,4,3
36.66659169,137.2101427,4,3
36.69059094,137.2410074,2,3
36.67676857,137.2073113,3,3
36.67698725,137.2017577,4,3
36.69227744,137.221013,4,3
36.69577804,137.2160422,4,3
36.67605914,137.234472,1,3
36.64541313,137.2526599,2,3
36.68357993,137.2366308,3,3
36.69234071,137.2365405,0,3
36.72762607,137.2260035,4,3
36.68521268,137.2672236,2,3
36.65862159,137.2098496,4,3
36.72690298,137.2521621,0,3
36.67302827,137.2159564,1,3
36.688553,137.2582527,2,3
36.65463418,137.2176889,2,3
36.65916972,137.2058562,2,3
36.69846601,137.2112202,4,3
36.67279722,137.2072716,2,3
36.68719333,137.2393045,4,3
36.72745194,137.2493535,2,3
36.68435911,137.251451,4,3
36.69255339,137.2040459,4,3
36.65559408,137.2097058,4,3
36.67674274,137.2185475,0,3
36.66809341,137.2285939,4,3
36.69180452,137.2131691,4,3
36.6761172,137.2699767,2,3
36.68550787,137.2531864,2,3
36.69112714,137.2037471,4,3
36.70220664,137.2424626,0,3
36.66997588,137.2219639,0,3
36.65915132,137.2192209,3,3
36.69229413,137.2039785,4,3
36.71522377,137.2323216,1,3
36.65574192,137.2167854,2,3
36.64570654,137.2681231,2,3
36.67793661,137.236347,0,3
36.68611289,137.2118741,0,3
36.68867783,137.2154863,4,3
36.6923392,137.2050309,4,3
36.69348167,137.2139868,2,3
36.68888324,137.2513896,4,3
36.67815307,137.2311796,4,3
36.69925232,137.225904,2,3
36.67771059,137.245305,2,3
36.67673162,137.2080129,3,3
36.69726946,137.2259618,2,3
36.70396545,137.2444877,3,3
36.68278264,137.2035024,1,3
36.68693845,137.2414144,0,3
36.70725363,137.2093612,4,3
36.69640994,137.25272,4,3
36.65580914,137.2168033,2,3
36.69848173,137.2116643,4,3
36.68889948,137.2125201,4,3
36.69173648,137.2158813,4,3
36.71353935,137.2494248,0,3
36.71208805,137.2501833,2,3
36.673689,137.2105985,4,3
36.69735036,137.2259749,2,3
36.69637926,137.2296186,0,3
36.59000981,137.2049836,2,3
36.63204607,137.1945352,3,3
36.63201395,137.2091438,4,3
36.59281678,137.2084731,3,3
36.62920356,137.2078436,2,3
36.62848059,137.2533744,2,3
36.63637104,137.2421485,4,3
36.6670888,137.1902125,4,3
36.61126754,137.2060988,3,3
36.58580463,137.2058748,2,3
36.63560579,137.2423576,0,3
36.62943175,137.2076101,4,3
36.57629287,137.3372847,2,3
36.63660343,137.2416827,4,3
36.61176242,137.2720263,2,3
36.63193946,137.249473,2,3
36.61443632,137.2980842,2,3
36.63244468,137.1931341,2,3
36.61438146,137.2982856,2,3
36.62448123,137.223927,1,3
36.61279849,137.1918623,3,3
36.62484737,137.2118024,2,3
36.63435121,137.2091476,4,3
36.62974945,137.2082512,4,3
36.6460506,137.2287526,2,3
36.59165623,137.2068825,2,3
36.59259927,137.2083729,0,3
36.55837354,137.2154714,2,3
36.59883559,137.2085017,3,3
36.63102831,137.2163666,3,3
36.59389414,137.2534623,0,3
36.63167266,137.2077315,3,3
36.60971116,137.2966152,2,3
36.61305285,137.191823,3,3
36.47287242,137.2395205,2,3
36.58663812,137.2018373,2,3
36.60654586,137.2035173,0,3
36.57698588,137.2075672,2,3
36.61116951,137.2066084,3,3
36.55711387,137.2158176,2,3
36.6271456,137.2184794,1,3
36.64313996,137.2176476,2,3
36.63207542,137.2197609,2,3
36.6425122,137.2137609,2,3
36.63641629,137.2131156,2,3
36.53590472,137.2301539,2,3
36.61472283,137.2050423,2,3
36.56346639,137.4005087,1,3
36.58362364,137.2025974,1,3
36.47063113,137.2404185,2,3
36.63918163,137.209223,4,3
36.6328693,137.2092401,4,3
36.63098404,137.2199947,3,3
36.59861558,137.1991731,2,3
36.63467585,137.2086702,0,3
36.60297943,137.1915914,3,3
36.64402517,137.1898631,2,3
36.62866635,137.2433679,2,3
36.52867956,137.2289786,2,3
36.61109792,137.2096037,3,3
36.63103218,137.2199598,3,3
36.63004698,137.231214,2,3
36.56817642,137.2105229,2,3
36.61960377,137.2718228,3,3
36.62964221,137.2303124,3,3
36.60978444,137.292976,2,3
36.59156787,137.2019611,2,3
36.59919307,137.2145824,3,3
36.59862684,137.1995512,2,3
36.66676552,137.1962613,0,3
36.57708964,137.2077366,2,3
36.61114682,137.2161413,2,3
36.62564311,137.2463136,2,3
36.58531999,137.2060593,2,3
36.63278719,137.2037722,2,3
36.63510792,137.1937218,3,3
36.62584025,137.204501,4,3
36.63261975,137.2422868,2,3
36.64617777,137.2287527,2,3
36.63045253,137.2125506,2,3
36.61360058,137.2725002,2,3
36.59179214,137.2046783,3,3
36.60920872,137.2997996,2,3
36.63172304,137.2070868,2,3
36.63170809,137.2086057,3,3
36.59905832,137.2086946,3,3
36.63455775,137.244344,4,3
36.61626445,137.2073982,2,3
36.66094885,137.1956672,3,3
36.62130913,137.2520375,2,3
36.63240254,137.1944473,3,3
36.63180035,137.2237868,0,3
36.4637372,137.2455571,2,3
36.5916139,137.2032751,2,3
36.62239321,137.2614343,2,3
36.62939726,137.2426534,1,3
36.62955407,137.230638,2,3
36.61622831,137.2074199,2,3
36.60317232,137.2285662,2,3
36.63281442,137.2127761,2,3
36.63600468,137.2422122,2,3
36.64146214,137.1937591,3,3
36.61627603,137.2073213,2,3
36.61736763,137.2765515,0,3
36.59586975,137.1982694,2,3
36.63269795,137.2037254,2,3
36.622274,137.2614144,2,3
36.62637825,137.2046007,4,3
36.58008681,137.2065347,2,3
36.59864412,137.1990127,2,3
36.59016642,137.2081753,2,3
36.63159481,137.1851123,2,3
36.65297314,137.1639944,3,3
36.63079438,137.1750214,2,3
36.64965892,137.1697335,2,3
36.59913867,137.1517815,2,3
36.68151325,137.1572638,2,3
36.68244039,137.1723099,4,3
36.69812974,137.1792005,3,3
36.68260507,137.1583329,4,3
36.66712346,137.1838353,4,3
36.65605743,137.1620739,0,3
36.70151772,137.1260185,2,3
36.70864487,137.1898658,1,3
36.69402165,137.1707438,2,3
36.72604578,137.1516735,4,3
36.68036767,137.1933921,4,3
36.65871593,137.1417852,2,3
36.68255022,137.1771397,4,3
36.72027923,137.1833395,3,3
36.71285101,137.1569208,2,3
36.67455827,137.1828668,2,3
36.66300462,137.1701017,0,3
36.69401497,137.1439757,3,3
36.6569235,137.1677279,2,3
36.70826573,137.1760292,2,3
36.71882254,137.1668412,2,3
36.69042139,137.1861443,4,3
36.70860867,137.129696,2,3
36.60524394,137.15219,1,3
36.71988723,137.1488942,2,3
36.61840455,137.1303046,2,3
36.70102752,137.1321823,2,3
36.6762778,137.1252348,2,3
36.71936848,137.1390152,3,3
36.70889453,137.1749589,2,3
36.66306181,137.171304,0,3
36.7087881,137.1788683,3,3
36.7028107,137.1322063,1,3
36.71030734,137.2008171,4,3
36.68124213,137.1878336,4,3
36.60555788,137.1391258,2,3
36.67406586,137.1765866,1,3
36.62315968,137.1692125,1,3
36.66414275,137.1715803,3,3
36.63523656,137.1774974,2,3
36.65678723,137.166908,2,3
36.68460122,137.1558764,4,3
36.72078274,137.1656701,2,3
36.70656247,137.1792172,2,3
36.62923264,137.1731055,2,3
36.7135364,137.1635057,2,3
36.68142448,137.1867926,4,3
36.65103915,137.1822726,2,3
36.70046394,137.1455843,3,3
36.73706225,137.1525985,2,3
36.60572729,137.1457709,2,3
36.71926109,137.1518082,2,3
36.71809194,137.1833293,3,3
36.68249595,137.1737408,4,3
36.68077979,137.148752,1,3
36.67995827,137.1859892,4,3
36.69958168,137.1900846,4,3
36.70048778,137.1455942,3,3
36.59477101,137.1562574,2,3
36.7053361,137.1816403,2,3
36.65926728,137.1648994,4,3
36.69190959,137.1852245,3,3
36.65847658,137.167241,2,3
36.70857671,137.1752339,2,3
36.6963194,137.1749415,2,3
36.71999395,137.1375239,1,3
36.63017342,137.1701448,2,3
36.71338936,137.1399002,2,3
36.70111834,137.1310993,2,3
36.70131621,137.1873633,2,3
36.65207061,137.1215444,4,3
36.63107647,137.182958,2,3
36.70849204,137.1785229,0,3
36.69512368,137.1727477,2,3
36.7112986,137.1300096,2,3
36.61077263,137.1771697,2,3
36.67704044,137.185822,4,3
36.6920339,137.1432287,4,3
36.71525809,137.1695322,2,3
36.72728599,137.161557,4,3
36.66704275,137.1866196,0,3
36.62871939,137.0735728,0,3
36.70545535,137.1813936,2,3
36.66982388,137.1754168,2,3
36.69525083,137.172955,2,3
36.58912136,137.1350501,3,3
36.65241491,137.1695739,2,3
36.70907563,137.2028093,0,3
36.70065817,137.1891121,3,3
36.65879484,137.1616275,4,3
36.68083927,137.1902101,4,3
36.68630931,137.1352595,4,3
36.70841441,137.1754298,0,3
36.66790244,137.1411025,0,3
36.70926888,137.1737418,3,3
36.65617698,137.1629041,2,3
36.66703866,137.1896075,4,3
